Body Type,Diet,How Often Shower,Heating Energy Source,Transport,Social Activity,Monthly Grocery Bill,Frequency of Traveling by Air,Vehicle Monthly Distance Km,Waste Bag Size,Waste Bag Weekly Count,How Long TV PC Daily Hour,How Many New Clothes Monthly,How Long Internet Daily Hour,CarbonEmission,Sex_female,Sex_male,Energy efficiency_No,Energy efficiency_Sometimes,Energy efficiency_Yes,Cooking_Oven,Cooking_Microwave,Cooking_Grill,Cooking_Airfryer,Cooking_Stove,Recycling_Metal,Recycling_Paper,Recycling_Glass,Recycling_Plastic
1,2,3,2,0,0,13646,1,29,3,1,1,28,5,1123,True,False,False,False,True,True,True,False,False,False,True,False,False,False
0,2,3,0,1,0,22516,3,97,1,4,9,11,0,1900,False,True,False,False,True,False,False,False,False,False,True,True,False,False
2,2,1,1,1,0,24392,2,1621,2,1,10,37,14,1881,True,False,False,False,True,False,True,False,False,False,False,True,False,True
3,0,3,3,2,2,21493,3,2845,1,4,4,30,13,4522,False,True,False,False,True,True,False,True,True,True,True,False,True,False
2,2,3,3,0,2,5629,2,40,1,4,22,50,11,2909,False,True,False,True,False,True,True,False,False,True,False,True,False,False
0,2,1,0,0,2,6908,1,16,2,2,19,17,6,968,False,True,False,True,False,False,False,False,False,True,False,True,False,True
0,1,0,1,2,1,21919,3,427,0,6,19,11,9,1769,True,False,False,False,True,True,True,False,False,False,True,True,False,True
1,3,2,2,2,0,19360,1,9681,0,2,13,46,4,2834,True,False,False,True,False,False,False,False,False,True,False,False,True,True
3,3,3,3,2,2,13305,0,8152,2,3,20,16,18,3687,True,False,True,False,False,True,False,True,True,False,True,True,False,False
3,2,3,1,1,2,14072,3,604,0,2,24,40,19,3550,False,True,False,True,False,False,True,True,True,True,False,False,True,True
1,2,3,0,0,1,7505,1,4,3,6,9,22,14,1473,True,False,False,True,False,True,True,False,False,True,False,False,True,True
3,1,2,0,2,2,15096,0,933,3,5,13,30,17,2264,False,True,False,True,False,False,True,False,False,False,False,True,False,True
0,0,3,3,2,1,10917,3,2593,2,2,2,34,9,3338,False,True,False,False,True,True,True,False,False,True,True,False,True,False
3,0,0,3,1,0,12793,1,1032,0,4,16,23,0,1883,False,True,True,False,False,False,True,True,True,True,False,False,False,True
3,2,3,0,0,1,19787,0,98,1,6,23,36,13,1308,True,False,False,False,True,True,False,False,False,False,True,True,True,False
0,0,1,2,0,0,6226,0,53,3,2,12,6,2,619,False,True,False,False,True,False,False,True,True,False,True,True,False,False
0,2,0,3,0,2,25501,1,70,3,6,8,46,1,2537,False,True,False,False,True,True,True,False,False,True,False,False,True,True
1,0,3,1,1,1,12367,1,705,2,3,18,20,11,1541,False,True,False,True,False,True,True,True,True,False,False,True,False,True
3,2,0,2,1,0,5799,0,614,2,5,0,17,19,1237,True,False,True,False,False,False,True,True,True,False,True,True,False,True
3,1,0,0,1,2,4264,2,1530,1,6,17,15,1,1941,False,True,True,False,False,True,False,False,False,True,True,True,False,False
3,2,3,0,0,0,24989,0,75,1,5,10,41,6,1563,False,True,False,True,False,True,True,True,True,True,True,False,True,True
3,0,2,2,0,1,17996,2,14,1,6,5,34,1,2806,False,True,True,False,False,False,True,True,True,False,False,False,True,False
1,2,0,1,0,2,9637,1,72,1,7,15,18,24,1713,False,True,False,False,True,False,True,True,True,True,False,True,False,False
2,3,2,1,0,0,18337,1,4,1,5,19,43,9,2159,False,True,True,False,False,True,True,True,True,False,True,False,False,True
2,2,2,2,0,0,17825,1,88,0,1,19,17,20,1352,True,False,True,False,False,True,True,True,True,True,True,False,False,False
0,1,0,2,0,1,13390,1,63,0,2,2,48,18,1231,True,False,False,False,True,True,False,False,False,False,False,True,True,True
0,0,3,3,1,2,4435,3,680,2,7,5,33,0,3327,False,True,False,True,False,False,True,False,False,True,False,False,False,False
0,3,2,1,1,1,10064,2,1444,0,1,11,42,20,1998,False,True,False,False,True,False,False,True,True,False,False,False,True,True
2,2,0,0,1,0,20810,1,1787,0,2,5,24,10,984,True,False,False,False,True,True,False,False,False,True,False,True,True,True
1,1,0,0,1,0,12964,1,520,2,2,6,19,24,921,True,False,True,False,False,True,False,False,False,True,True,False,True,False
1,3,0,0,2,1,20213,2,8611,1,2,7,50,3,4757,True,False,False,False,True,False,False,True,True,False,False,True,False,False
0,2,2,3,2,0,5373,2,5207,3,1,11,9,24,2515,True,False,True,False,False,True,True,True,True,False,True,False,True,True
2,0,3,0,2,2,8102,2,4080,0,7,11,23,16,2171,True,False,False,True,False,False,True,False,False,False,True,True,False,False
1,2,2,1,2,1,14925,0,9566,2,2,13,27,10,5033,False,True,False,True,False,False,True,True,True,True,False,False,False,True
1,1,3,1,0,1,4349,3,87,0,5,17,41,18,2170,True,False,False,False,True,True,True,True,True,True,True,True,True,True
3,0,1,1,2,1,5714,1,6729,1,6,0,40,22,2966,True,False,True,False,False,False,True,False,False,False,False,True,False,False
0,0,2,3,1,2,12111,3,798,1,6,3,38,21,3074,False,True,False,False,True,True,True,False,False,True,False,True,True,False
0,1,3,3,1,0,18763,3,1475,2,2,22,15,4,2121,True,False,False,True,False,True,True,False,False,True,True,False,True,False
1,1,1,2,1,0,17740,2,1159,1,4,3,6,2,1394,True,False,True,False,False,False,False,True,True,True,True,False,False,False
0,2,2,3,1,0,18934,0,1212,2,6,5,20,15,1425,True,False,False,True,False,True,False,True,True,True,False,True,True,True
2,2,1,3,1,2,11599,2,595,0,7,6,32,21,2391,True,False,False,True,False,False,False,False,False,False,True,False,False,False
3,2,3,0,2,1,23284,0,4922,3,2,13,3,1,798,True,False,False,True,False,True,True,True,True,False,True,True,False,False
1,1,3,1,2,2,20384,2,3075,3,6,10,12,24,3122,False,True,False,True,False,True,True,True,True,False,True,True,True,False
0,2,1,1,2,1,13134,1,6692,2,5,14,24,17,2361,True,False,False,False,True,False,True,False,False,True,False,False,False,False
1,1,2,1,0,0,19787,1,80,2,1,20,8,7,837,True,False,False,False,True,True,False,True,True,False,False,True,True,True
0,3,0,3,1,1,24563,0,400,1,3,19,31,8,1428,True,False,False,True,False,False,True,True,True,False,False,True,True,False
2,3,3,3,2,1,6055,3,1564,1,5,15,42,10,3847,False,True,True,False,False,False,True,True,True,True,True,True,True,True
1,0,1,1,2,1,19957,2,1001,3,6,13,3,12,2132,False,True,False,False,True,True,True,False,False,True,False,False,True,False
0,0,1,2,2,0,18081,1,6082,3,1,13,10,9,1716,True,False,True,False,False,True,True,True,True,False,True,False,False,True
2,2,3,0,1,1,18763,3,259,0,6,22,20,12,2569,False,True,True,False,False,True,True,True,True,True,True,True,False,False
0,1,2,1,0,1,13475,0,81,1,6,23,13,20,1184,False,True,True,False,False,False,True,True,True,False,True,False,True,True
0,0,2,3,0,0,16631,2,29,1,1,24,33,14,1888,False,True,False,False,True,True,False,False,False,True,True,False,False,True
0,0,1,3,1,1,18252,3,1661,2,5,19,6,12,2379,True,False,True,False,False,True,True,False,False,False,True,False,True,True
2,2,1,2,0,1,11172,1,87,2,7,16,22,4,2240,False,True,True,False,False,True,True,True,True,True,False,False,False,False
2,1,3,1,1,0,16375,3,388,1,7,4,27,2,3236,False,True,False,False,True,False,False,True,True,True,False,False,False,False
0,2,0,3,0,2,15608,1,0,0,4,14,49,2,1801,False,True,False,True,False,False,False,False,False,False,True,False,False,False
0,3,0,1,1,2,24222,2,1432,3,6,15,37,5,2819,False,True,True,False,False,False,False,True,True,True,False,True,True,False
3,2,3,0,0,1,12111,2,61,2,5,20,44,16,2206,True,False,False,True,False,True,False,False,False,True,True,False,True,False
0,3,3,3,2,0,12452,1,7849,1,4,1,3,19,3022,True,False,False,False,True,False,True,False,False,True,False,False,True,False
0,1,2,3,0,0,5202,0,38,2,5,9,1,15,1383,False,True,False,False,True,False,True,True,True,True,False,False,False,False
3,0,3,0,1,0,9211,2,756,2,6,13,38,11,2231,True,False,True,False,False,True,True,False,False,False,True,False,True,True
2,1,3,3,0,2,13561,1,7,3,3,9,15,6,1783,True,False,True,False,False,True,False,False,False,True,False,False,True,True
3,1,2,1,2,1,17740,2,2764,2,7,0,20,16,3139,True,False,True,False,False,True,False,False,False,True,False,False,False,True
2,1,2,0,2,1,17996,2,5737,1,6,17,0,10,1779,False,True,False,False,True,True,True,True,True,False,False,True,False,False
0,0,2,1,1,2,12622,2,1935,0,4,23,23,21,1678,True,False,True,False,False,False,True,True,True,False,True,False,False,False
1,3,2,1,2,2,13049,3,3876,1,5,15,3,1,3984,False,True,True,False,False,False,False,False,False,False,True,False,True,False
0,3,2,2,0,2,6737,3,86,1,3,0,15,6,1886,True,False,False,False,True,False,True,True,True,False,False,True,False,False
2,1,2,3,2,1,18507,3,3307,2,2,18,17,21,4040,False,True,True,False,False,True,True,False,False,False,False,False,True,True
2,0,3,3,0,0,20640,0,88,1,2,17,35,21,1643,False,True,True,False,False,True,False,False,False,True,False,True,True,False
3,3,3,2,0,1,20554,3,28,3,3,16,28,20,3573,False,True,False,False,True,False,False,True,True,False,False,True,False,True
3,2,0,0,1,2,5885,0,14,2,6,12,29,3,1401,False,True,False,True,False,False,False,True,True,True,True,True,True,True
1,0,0,3,1,1,11599,0,121,3,6,6,27,12,1679,True,False,True,False,False,True,True,True,True,False,True,True,False,False
2,1,1,1,1,2,20981,3,159,2,6,20,48,13,4128,False,True,False,True,False,True,True,False,False,True,False,False,False,False
2,3,0,2,1,1,23540,1,1826,2,1,17,14,10,1242,True,False,False,False,True,True,True,True,True,True,True,True,True,True
3,3,1,1,2,0,8358,1,8729,3,6,4,26,3,4138,True,False,True,False,False,True,True,True,True,False,True,True,False,False
0,3,2,1,0,2,18849,0,2,1,4,5,44,7,1613,True,False,True,False,False,True,False,True,True,False,True,False,True,False
1,1,1,3,1,1,24222,3,1309,2,6,23,42,6,3543,False,True,False,False,True,False,False,True,True,False,False,True,False,True
0,1,2,1,2,0,16290,2,5204,1,1,24,2,18,2116,True,False,False,False,True,False,True,True,True,True,True,False,False,True
3,2,0,3,0,1,19787,0,70,2,7,11,14,12,1964,False,True,False,False,True,False,False,True,True,True,True,True,True,False
2,0,2,1,1,1,12878,3,857,3,2,10,33,9,2611,True,False,False,True,False,False,False,True,True,False,True,False,False,False
1,0,1,2,2,1,6140,1,8097,1,7,0,47,3,3586,True,False,True,False,False,True,True,True,True,False,False,False,False,True
0,2,2,0,2,2,20810,2,7185,0,2,20,30,14,3244,True,False,True,False,False,False,False,True,True,True,False,False,False,True
0,0,1,0,1,2,17143,2,849,1,6,9,25,19,1792,False,True,True,False,False,True,True,True,True,False,True,True,False,False
0,1,1,3,2,2,22943,3,7429,2,4,6,1,14,5521,False,True,False,True,False,True,False,False,False,False,False,False,False,False
1,3,0,2,2,0,25075,1,9460,3,1,15,46,5,3575,True,False,True,False,False,True,True,True,True,True,False,True,True,True
2,1,2,0,0,0,5117,1,68,0,2,20,28,9,967,False,True,True,False,False,False,False,True,True,False,True,False,True,True
2,2,2,1,0,1,17143,1,21,3,4,1,46,8,2343,False,True,True,False,False,False,True,True,True,True,False,True,False,False
2,1,2,3,1,1,22772,3,1696,1,6,18,14,15,2830,True,False,False,False,True,True,False,True,True,True,True,True,False,True
2,1,2,1,2,0,9808,0,7954,3,3,6,26,8,1616,False,True,False,True,False,True,False,True,True,True,False,False,False,True
3,1,1,2,0,2,6226,2,69,3,7,16,38,3,3326,False,True,True,False,False,True,False,True,True,False,False,True,False,False
3,1,1,3,0,2,16119,0,43,2,3,3,37,4,1743,True,False,True,False,False,True,True,False,False,True,False,True,True,True
0,1,1,2,1,0,19787,1,866,3,7,16,7,3,1503,True,False,False,True,False,False,False,False,False,True,True,False,False,True
0,3,1,2,2,2,5629,3,5438,0,6,19,21,0,2881,True,False,True,False,False,True,False,False,False,True,False,False,False,False
2,1,0,3,2,2,23625,3,4915,1,7,6,27,23,4601,False,True,True,False,False,True,True,True,True,True,True,False,True,False
1,1,2,3,0,1,6140,3,81,1,3,9,44,14,2522,True,False,False,False,True,False,False,True,True,False,True,False,False,False
1,2,3,2,0,1,13219,0,73,2,3,12,0,13,826,True,False,True,False,False,True,False,False,False,True,True,False,True,True
3,0,3,0,1,1,20128,3,1412,2,4,13,25,20,2843,True,False,False,False,True,True,True,False,False,True,False,False,False,False
1,1,2,2,2,0,16460,2,2910,1,5,2,44,4,2792,True,False,False,True,False,True,False,False,False,False,False,False,True,True
2,3,1,0,1,2,23966,1,1707,0,2,4,28,18,1643,False,True,False,False,True,True,False,True,True,False,False,True,True,True
3,3,1,1,1,2,4690,0,1239,2,1,3,22,13,1064,True,False,False,False,True,False,True,False,False,False,False,True,True,True
1,1,3,0,2,2,6226,1,5413,0,1,12,23,17,1495,True,False,False,False,True,False,True,True,True,True,True,True,True,False
3,3,1,2,1,0,17740,3,618,0,5,9,19,8,2597,True,False,True,False,False,False,True,True,True,True,False,False,True,True
1,1,2,2,1,1,15011,0,1190,1,5,24,40,6,1472,False,True,True,False,False,False,True,False,False,False,True,True,True,False
0,0,3,0,2,0,7931,1,226,3,3,12,23,8,824,True,False,False,True,False,False,True,False,False,True,True,True,True,True
1,3,0,3,1,2,6396,3,1399,3,5,14,47,6,3630,False,True,False,False,True,True,False,False,False,True,False,False,False,False
1,3,2,2,1,1,12196,1,1747,2,6,8,44,20,2249,False,True,False,False,True,True,False,False,False,True,True,True,True,False
2,3,3,2,1,2,12025,1,1252,0,6,24,49,3,2052,False,True,False,True,False,False,True,False,False,False,False,True,False,True
3,0,3,1,2,0,18593,2,1828,1,2,3,49,12,2264,True,False,True,False,False,False,True,False,False,True,False,False,False,False
1,2,1,3,0,0,22601,3,13,2,4,23,23,22,2472,True,False,True,False,False,False,True,False,False,True,True,True,True,False
3,3,2,3,2,2,13561,2,6124,1,1,17,19,8,2134,True,False,True,False,False,True,False,False,False,True,True,False,True,False
2,0,0,0,0,0,25245,3,81,1,3,17,39,6,2320,True,False,True,False,False,True,True,False,False,False,True,False,True,True
1,0,1,3,2,2,6652,2,2771,0,5,11,30,11,2581,False,True,False,True,False,True,True,True,True,False,True,False,False,True
0,3,1,2,1,0,4690,0,1397,1,5,2,41,22,1244,True,False,False,False,True,False,False,True,True,False,False,True,True,True
2,2,2,2,0,2,8358,2,14,2,4,4,14,20,1780,True,False,False,False,True,False,True,True,True,True,True,True,True,True
0,0,2,0,0,2,24819,1,23,1,5,7,30,23,1230,True,False,False,True,False,True,False,False,False,True,True,False,True,True
3,1,0,0,0,0,9893,1,37,2,2,3,38,2,1504,False,True,False,True,False,True,False,True,True,True,False,False,True,True
0,2,2,3,1,1,9040,1,413,1,1,24,48,15,1614,False,True,False,True,False,True,True,False,False,False,False,True,True,False
0,0,3,1,2,1,23540,3,3974,1,3,5,38,24,3516,True,False,False,True,False,True,True,False,False,True,True,False,False,False
1,2,3,3,2,0,16887,0,2767,0,1,15,33,17,2453,False,True,False,False,True,True,False,True,True,False,False,False,False,True
1,2,0,2,0,0,5543,3,52,3,5,24,28,1,2714,False,True,True,False,False,True,True,True,True,True,True,False,False,True
1,1,3,3,0,0,21322,1,38,3,6,22,42,18,2559,False,True,False,True,False,True,False,False,False,False,True,False,False,True
2,2,2,0,0,1,24137,0,32,3,6,10,44,21,2140,False,True,False,True,False,True,True,True,True,False,True,False,True,False
1,1,2,3,0,1,8017,0,33,3,3,21,9,24,1344,False,True,True,False,False,False,False,True,True,False,True,True,False,False
2,0,0,1,2,1,14669,2,5065,3,4,16,32,18,3681,False,True,True,False,False,False,True,False,False,True,True,True,False,False
0,1,2,2,0,2,24819,3,75,0,7,18,9,19,2642,False,True,False,False,True,False,True,True,True,True,False,False,True,False
2,1,2,3,1,2,16972,1,1208,1,1,8,6,15,1847,False,True,True,False,False,False,True,True,True,False,False,False,False,False
2,0,1,3,1,0,7249,3,1718,2,2,21,8,9,2353,True,False,True,False,False,False,False,True,True,False,False,True,True,False
1,3,1,2,1,2,20725,0,245,3,1,14,7,5,1115,False,True,True,False,False,True,False,False,False,False,True,True,False,False
1,1,1,2,2,0,12793,3,2476,2,7,17,46,16,2742,True,False,False,False,True,True,False,True,True,True,True,True,True,False
1,3,3,0,2,2,21748,0,5423,3,5,3,47,19,2630,True,False,True,False,False,False,True,False,False,True,True,False,True,False
0,0,0,0,1,1,11002,3,991,3,1,9,1,8,1570,True,False,True,False,False,True,True,True,True,True,False,True,False,True
1,0,3,2,1,0,17228,0,910,3,5,16,27,13,1751,False,True,False,False,True,False,False,True,True,False,False,True,False,False
2,2,1,1,2,2,4520,2,1136,3,7,16,33,10,3421,False,True,True,False,False,True,False,True,True,True,True,False,True,False
2,0,1,3,2,1,14072,3,2810,1,5,17,38,1,3601,True,False,False,True,False,True,True,True,True,True,False,True,False,False
2,1,2,3,2,0,19360,1,7714,3,5,10,23,11,3855,False,True,True,False,False,True,True,True,True,False,True,False,False,False
0,1,1,3,0,2,8784,0,88,0,2,6,8,1,870,False,True,False,False,True,False,False,False,False,False,False,False,True,True
0,1,2,0,2,1,12622,3,6847,2,3,12,38,14,3522,True,False,False,False,True,False,True,False,False,True,True,True,False,False
3,3,3,2,1,2,8784,3,1826,0,1,1,28,9,2541,True,False,False,True,False,True,True,False,False,False,True,True,True,False
3,1,3,2,0,2,6396,2,28,1,1,24,21,16,1781,True,False,True,False,False,True,False,False,False,False,True,False,True,True
0,2,1,3,2,2,15352,0,1830,1,6,14,50,16,2654,False,True,False,True,False,True,True,True,True,False,False,False,True,True
0,2,1,3,2,0,10064,2,6269,3,5,9,36,20,3288,False,True,False,False,True,False,True,False,False,True,True,True,False,True
3,1,2,1,1,2,21151,1,576,1,7,6,46,8,2330,False,True,True,False,False,False,False,True,True,True,True,True,False,True
1,3,0,3,0,0,8614,1,35,2,1,3,17,0,1197,True,False,False,True,False,True,True,False,False,True,False,False,True,True
0,2,0,0,1,0,22260,0,1771,1,6,8,21,19,1167,True,False,True,False,False,True,True,False,False,False,True,False,False,False
1,3,1,3,0,2,22004,1,50,0,3,2,0,23,1617,False,True,False,False,True,False,False,False,False,False,False,False,False,True
1,3,3,3,2,2,19531,1,5694,1,5,6,6,11,2845,True,False,False,True,False,False,True,False,False,False,True,False,True,True
3,3,0,0,0,2,8443,0,5,2,5,6,27,18,1588,False,True,False,False,True,True,True,True,True,True,False,True,True,True
0,1,2,3,2,2,13731,2,6474,1,5,24,25,9,2057,True,False,True,False,False,True,False,False,False,True,False,True,False,False
3,3,2,2,1,1,22431,3,923,0,4,5,9,11,2788,True,False,False,True,False,False,False,True,True,True,False,False,False,False
3,3,1,2,1,2,20640,2,426,3,3,15,41,1,3224,False,True,True,False,False,True,True,False,False,True,False,True,True,True
3,3,0,0,1,2,7249,1,422,3,7,0,22,7,2097,False,True,False,True,False,False,False,True,True,True,True,True,False,False
